UniqueID,Wide_Centre-Back_(LCB),No_Nonsense_Centre_Back,Ball_Playing_Defender,Wide_Centre_Back_(RCB),Libero
16737,21.85504474,22.43579469,14.68581607,19.06292049,21.96042402
10341,18.49852122,25.33883785,14.68887641,19.68507518,21.78868934
4671,17.64590279,26.51389215,14.6931658,17.1873509,23.95968835
1144,21.24725411,22.02263471,14.6935028,22.79839078,19.2382176
4264,18.7574599,22.47020328,14.69839467,21.89957233,22.17436982
33269,19.99378645,21.89693915,14.70039633,22.8861283,20.52274977
33706,19.99378645,21.89693915,14.70039633,22.8861283,20.52274977
10453,20.6870987,25.34142515,14.70337202,25.54948408,13.71862006
33339,18.89648866,27.41210122,14.70417512,24.31771775,14.66951724
20992,18.13878217,31.69870187,14.70830812,20.34174209,15.11246575
7385,21.64290705,22.16827347,14.70997214,21.27167331,20.20717403
15250,22.7360913,22.78171285,14.71530391,20.41836143,19.34853051
21616,18.96237912,26.22839435,14.7175987,24.7298371,15.36179073
5132,21.50347022,25.36236782,14.71778478,19.42416799,18.9922092
15813,17.94699323,25.51958892,14.71792254,19.54619647,22.26929884
17624,19.22078902,25.64602651,14.71975932,19.06491972,21.34850543
9181,16.78524134,25.59943955,14.72418213,17.94028823,24.95084874
11632,20.59858502,21.9316904,14.73717626,21.832197,20.90035132
14453,23.04078371,22.42379395,14.73808857,19.65171411,20.14561966
5002,22.4122868,22.64194519,14.73880688,21.04221625,19.16474488
8264,20.56529722,26.58801729,14.74409174,25.52415854,12.57843522
32315,21.66990911,23.37192518,14.74439831,22.5232679,17.6904995
32782,21.66990911,23.37192518,14.74439831,22.5232679,17.6904995
183,10.55124128,20.6977776,30.14344941,18.95900711,19.6485246
1049,21.64871335,22.28736843,14.74463754,21.13028967,20.18899101
16373,22.52289253,23.40362947,14.7536432,23.36463922,15.95519557
31321,23.97332336,24.65021784,14.75661025,18.57064061,18.04920794
31795,23.97332336,24.65021784,14.75661025,18.57064061,18.04920794
6554,22.7057718,18.91692876,14.76206244,22.88969992,20.72553708
6945,22.7057718,18.91692876,14.76206244,22.88969992,20.72553708
10203,18.87371465,23.44468003,14.76494549,19.98668557,22.92997426
7872,16.3582126,23.72074183,14.76507197,24.7879594,20.36801419
33054,18.17904815,23.78637837,14.76858263,19.70499082,23.56100004
3711,21.02614365,22.119403,14.77034562,23.53114263,18.5529651
24702,18.66707517,23.40955672,14.7727605,23.02363454,20.12697307
9076,23.93867291,19.62895305,14.77505114,18.83412117,22.82320173
37800,25.28292185,24.89099725,14.77952496,22.81897109,12.22758485
4952,18.8448834,29.38824256,14.78012667,22.99450274,13.99224463
16287,19.19930289,24.30839586,14.78294945,19.41370741,22.29564438
38339,22.31602817,25.55330187,14.78444683,26.80390198,10.54232115
9589,24.78671144,20.5627398,14.7848961,20.62095424,19.24469841
38247,18.92539836,24.83505514,14.78521531,25.89349858,15.5608326
2921,20.69818514,23.31267175,14.78989409,23.12896316,18.07028586
33274,19.50876326,21.43667456,14.79010539,19.39101162,24.87344518
2600,20.44675504,26.96581029,14.7921471,19.7681952,18.02709237
29466,18.86249656,23.73501442,14.7950916,21.04654025,21.56085718
34670,21.49608803,18.8992307,14.79745481,20.18655833,24.62066813
41299,22.3764607,23.07467922,14.7991966,18.61233913,21.13732435
13675,18.87853338,21.51231072,14.80278742,19.64928457,25.15708392
37349,22.61320466,22.44783377,14.80504318,21.42129388,18.71262452
37228,21.46813887,22.704099,14.80553361,23.06083671,17.96139181
1861,21.27755342,22.84169093,14.81031998,18.68026942,22.39016625
27116,18.80888579,22.54121557,14.81214705,22.10151193,21.73623965
37873,18.92952137,24.66313832,14.81970257,20.9424547,20.64518304
30611,20.11058066,25.56855063,14.82514171,18.87785814,20.61786886
17250,17.62653869,26.74977081,14.82763447,18.48364229,22.31241374
17603,17.62653869,26.74977081,14.82763447,18.48364229,22.31241374
41009,23.0512125,23.03508431,14.82778089,21.9483278,17.13759451
37210,21.50451195,24.45068797,14.82856005,18.9527159,20.26352414
10507,21.96241001,24.44709079,14.83498997,20.42115816,18.33435107
7627,21.21791369,25.85239545,14.84174281,20.75003194,17.33791612
17842,21.82226861,23.61940519,14.84337294,19.82606052,19.88889274
34486,23.58712709,23.05150159,14.85039641,20.46903845,18.04193646
4657,19.54873746,17.7691271,14.85174243,22.33879656,25.49159645
25562,18.08317071,26.52248871,14.85490694,17.8588197,22.68061395
38099,23.19436352,27.49885025,14.85737709,21.47687561,12.97253353
2343,22.52632876,22.74069452,14.85887978,19.16192099,20.71217595
24908,21.28253684,20.36968959,14.86465479,18.81144557,24.67167321
25256,21.28253684,20.36968959,14.86465479,18.81144557,24.67167321
24382,18.66288946,26.8561195,14.86643821,24.27249835,15.34205448
37474,21.97175742,26.15090884,14.86671089,22.76583212,14.24479073
20329,19.85930949,25.58950603,14.86682959,24.99459886,14.68975604
25556,18.07957562,24.57705711,14.86775996,19.56111416,22.91449315
20998,19.88244031,25.31204494,14.87326455,22.74243816,17.18981203
3414,17.67781245,23.32803244,14.87492073,21.45272151,22.66651287
34827,12.22964139,22.16603499,30.12381834,17.45175475,18.02875053
39906,20.0162212,23.35116127,14.88196338,22.52158629,19.22906786
38191,19.89997749,21.56745614,14.88244613,21.80779612,21.84232412
17232,18.94889892,26.51980781,14.88906246,19.63758697,20.00464384
34194,21.15784752,21.94075097,14.89426356,22.74498279,19.26215516
33321,18.20799686,27.3160746,14.89661178,19.85150045,19.7278163
2141,19.07779611,28.22677558,14.89985214,25.6356955,12.15988068
25500,20.99821539,21.12021333,14.89995526,21.30628756,21.67532846
23512,17.81514415,32.59966119,14.90327345,22.03784666,12.64407456
37079,17.23148441,27.091907,14.90421393,16.03057833,24.74181633
20060,21.35758432,23.43851011,14.90597102,18.25729917,22.04063538
9224,18.35378273,28.66137813,14.910976,19.15280711,18.92105603
33587,17.73414976,26.07334692,14.91364638,18.49874814,22.7801088
1911,19.02693864,26.8861311,14.91596449,18.97526583,20.19569993
8175,20.27005881,22.36459834,14.9168544,22.75629978,19.69218866
25564,18.48728742,20.90142152,14.91840386,22.70023928,22.99264792
38661,23.15822391,22.33424349,14.91879573,19.66922117,19.91951571
540,11.54286373,18.27572808,30.00539326,14.75769915,25.41831577
34234,22.42549409,22.08804587,14.92526455,22.75303772,17.80815778
34335,19.30579247,21.59709252,14.9267425,19.71495995,24.45541257
33643,19.49639897,25.44543904,14.92971632,18.16095936,21.96748631
9918,20.47341254,21.19184375,14.94093177,20.42619852,22.96761342
35017,10.47802368,23.25100919,29.93946587,18.25927203,18.07222922
33313,21.315942,22.88898839,14.94958169,22.78212977,18.06335815
39655,17.36630624,34.06274957,14.95123269,21.99592292,11.62378857
2372,20.5652929,21.18849911,14.95260872,18.50975809,24.78384117
19661,18.58698671,24.65376232,14.95300724,18.79153263,23.0147111
5177,20.29450856,25.36382007,14.95391384,23.42346393,15.9642936
16272,21.61403439,21.90356748,14.95406869,19.33760898,22.19072046
30870,19.14647725,23.43796223,14.95436083,18.15694733,24.30425236
4186,20.70294663,25.12226655,14.95605948,18.76340047,20.45532687
5243,22.36343028,21.91167966,14.95820429,18.93898876,21.82769701
22651,15.69849902,29.81474426,14.96027394,18.80624601,20.72023677
12720,22.37738036,20.28829048,14.96032938,18.811109,23.56289079
17052,19.90826716,21.33558817,14.96398747,22.09325853,21.69889868
17439,19.90826716,21.33558817,14.96398747,22.09325853,21.69889868
11713,17.84465053,29.98745887,14.96433231,19.36976734,17.83379095
12120,17.84465053,29.98745887,14.96433231,19.36976734,17.83379095
6580,22.0983251,23.34686069,14.96784025,19.14593353,20.44104043
6986,22.0983251,23.34686069,14.96784025,19.14593353,20.44104043
8390,23.981728,23.97011736,14.96866528,22.03743816,15.04205119
11813,22.15953175,20.35129603,14.97232038,18.35147868,24.16537315
26477,22.2611045,25.3691496,14.9750705,19.97208304,17.42259236
26949,22.2611045,25.3691496,14.9750705,19.97208304,17.42259236
14503,19.40196058,23.70308921,14.97879546,22.49152344,19.42463131
25544,21.24182363,18.00332018,14.9797216,20.42002364,25.35511095
10082,18.81123866,27.47350101,14.98063023,21.03772328,17.69690682
25196,21.53575798,22.09526778,14.99292944,16.898411,24.4776338
4987,18.080435,32.24010065,14.99380878,21.35348171,13.33217386
11921,21.1452295,23.24481651,14.99735445,25.02006882,15.59253071
4504,23.50355587,22.50194974,14.99795519,19.97296773,19.02357147
8268,22.24703499,25.66799053,15.00281948,20.3460915,16.73606349
12168,17.67463493,24.97513085,15.00485415,16.51218331,25.83319676
21908,17.58711096,31.10169856,15.00843255,19.32241321,16.98034473
3776,17.80704301,25.89277147,15.00897944,17.1990881,24.09211799
2318,19.5902772,24.04586231,15.01233873,21.21788897,20.1336328
34108,17.82122743,30.07507736,15.01506717,19.37930915,17.70931888
17024,19.68359667,22.17365195,15.02060521,20.58609416,22.53605201
24848,20.51005339,21.32235168,15.02084589,17.0476589,26.09909013
25110,18.39520642,23.08653997,15.02678761,16.92755202,26.56391398
39628,18.2950268,29.88211771,15.03464717,23.151824,13.63638432
40773,25.55930099,21.59741106,15.03779265,22.80526631,15.00022899
25925,22.35242648,22.40375116,15.03931779,19.49032144,20.71418313
36505,21.23151412,22.98455226,15.04029088,19.1408946,21.60274814
26220,21.1771154,22.003613,15.04083713,20.05858018,21.7198543
26665,21.1771154,22.003613,15.04083713,20.05858018,21.7198543
17788,18.39504019,27.62041625,15.04116545,19.0173702,19.92600792
9343,22.21670447,21.60420722,15.0417856,21.22694684,19.91035586
39564,18.14592955,26.76614501,15.04268758,19.21631016,20.8289277
23991,17.69787354,27.61388225,15.04399156,19.19268677,20.45156589
28056,21.26096185,22.27845799,15.04407982,19.77853703,21.63796331
28466,21.26096185,22.27845799,15.04407982,19.77853703,21.63796331
19477,21.49964264,24.16133501,15.04522962,18.32504196,20.96875077
33325,18.51020481,28.66810821,15.0477816,20.31335777,17.46054761
5106,19.85029693,22.6711882,15.05054005,23.24088735,19.18708746
31440,19.94204011,23.71587418,15.05061648,21.67655432,19.61491491
31909,19.94204011,23.71587418,15.05061648,21.67655432,19.61491491
1489,17.4426784,25.97810484,15.0519286,17.16689825,24.36038991
34719,18.5327102,27.40367496,15.05406219,20.24887418,18.76067848
11946,23.04865081,22.26936017,15.05604096,17.72123711,21.90471095
25597,18.6914881,24.98107887,15.05613458,18.94117555,22.3301229
10971,19.13092551,23.31396011,15.06110483,21.68124623,20.81276332
3828,27.25032698,19.84618897,15.06494773,20.78422346,17.05431286
4745,18.1586365,32.30785562,15.06532153,21.71515656,12.75302979
15285,18.38516021,23.73389426,15.06917101,24.41085319,18.40092134
16938,17.9011254,26.45814886,15.06941994,19.09374194,21.47756386
41653,19.35413558,20.18184011,15.06968514,20.59516883,24.79917034
24991,17.41261369,27.36700295,15.07338813,17.20415126,22.94284398
12877,20.44057713,23.65491565,15.07492604,18.21329114,22.61629004
3627,22.02296133,23.32373293,15.07536975,19.04278366,20.53515233
31380,18.12758624,30.82128066,15.07808801,16.7869576,19.18608749
31850,18.12758624,30.82128066,15.07808801,16.7869576,19.18608749
16759,20.77131465,24.0481259,15.08060378,23.82690974,16.27304592
1928,20.86782776,22.99911107,15.08186937,21.08589244,19.96529936
31919,20.13461579,21.29637045,15.08309815,20.24498595,23.24092966
25489,19.42833223,24.41327964,15.08344007,21.48189481,19.59305326
26045,20.64427104,22.01716977,15.08546852,16.84553515,25.40755551
38542,21.62576838,22.49291585,15.08741727,21.16925864,19.62463987
3659,23.2785097,23.94771227,15.08817574,23.28572069,14.3998816
29301,21.61201738,22.54625815,15.09603657,17.69519682,23.05049107
31453,20.01240408,21.47741535,15.09633643,20.28751238,23.12633177
25843,16.96890149,27.05091143,15.09864019,19.77628364,21.10526326
39572,18.25494014,25.45563528,15.09884488,19.92597752,21.26460218
9253,20.14226952,22.98239665,15.1009042,18.93775626,22.83667337
39050,21.10790394,23.18727479,15.10131289,22.52671668,18.07679169
20668,19.12920127,24.38483968,15.10281317,19.41633917,21.96680672
38081,20.31458516,26.32473271,15.10349764,25.2446821,13.0125024
30421,21.85241458,24.95671037,15.10428376,19.08429223,19.00229906
39209,19.19428515,20.24373454,15.10429026,21.67422634,23.78346371
33919,20.28751413,20.77113651,15.10656039,19.96994339,23.86484558
18818,18.24026671,26.01071985,15.10823618,18.00005941,22.64071785
35367,17.28160282,16.78468255,29.9311528,14.88964352,21.11291831
7813,19.63271131,23.35029605,15.11224037,16.88934871,25.01540355
24336,21.69532572,20.32310597,15.11292677,21.44585357,21.42278798
34016,19.92821373,23.32891081,15.11433097,17.72068629,23.90785821
10917,17.48753701,30.2424884,15.11998683,22.89108174,14.25890601
11343,17.48753701,30.2424884,15.11998683,22.89108174,14.25890601
34025,17.5323621,28.01410463,15.12017008,19.60198102,19.73138217
36628,23.78792185,22.32081567,15.12418945,20.65229043,18.1147826
38834,20.26868695,26.3533498,15.12655512,20.25059694,18.0008112
36744,21.23436713,23.33478108,15.12778898,20.10607599,20.19698683
2533,18.28730594,24.54851881,15.13027209,18.91245869,23.12144447
20916,20.76279083,22.89554802,15.13242641,20.36322008,20.84601466
10497,20.70230284,24.15614552,15.1379234,23.38283766,16.62079058
2773,22.86372953,23.36362133,15.13907266,21.1150699,17.51850658
7599,21.44408591,22.02423477,15.13976189,23.63906724,17.75285019
33180,18.15466712,29.04149382,15.14145684,18.78639127,18.87599096
7887,17.09745781,25.53193279,15.14266572,16.85455237,25.3733913
21502,18.10152707,28.57144062,15.14345374,19.4163536,18.76722497
16353,19.45130347,21.47438182,15.14503403,22.51135841,21.41792226
64,12.29782912,21.55578973,29.82040795,14.99246588,21.33350731
34256,17.97254844,27.37332306,15.14802851,19.39727643,20.10882355
12557,20.61666753,21.70570292,15.14976227,22.06109579,20.46677148
41343,18.73682726,23.00805165,15.15045731,20.20563843,22.89902534
40560,22.60116078,19.46981884,15.15419824,16.53560775,26.2392144
38147,18.22160455,21.6580692,15.15440229,21.69899945,23.26692452
4906,18.29879086,26.96704464,15.15680832,20.1326791,19.44467708
16948,19.86432801,22.73667748,15.15843866,17.41391991,24.82663594
15884,23.1551616,21.81900674,15.16001376,20.60268366,19.26313424
22079,21.87444162,21.77393871,15.1601678,19.03789836,22.15355351
10770,22.15167808,24.63026339,15.161698,20.50530326,17.55105727
8343,19.88337531,20.40412976,15.1663706,21.51294367,23.03318065
8180,21.71136685,23.31369748,15.17058253,20.13570685,19.66864629
37002,16.33189467,28.19069253,15.17431634,20.98542284,19.31767363
168,11.05097848,20.56898625,29.30958135,12.28675803,26.7836959
7354,17.96214612,22.28064154,15.17689807,20.48039585,24.09991843
22607,19.21314826,20.89089019,15.17700274,22.428406,22.2905528
34662,18.15029924,21.34131789,15.17934354,21.6993274,23.62971193
31159,18.15383127,26.54315536,15.18068865,23.43498968,16.68733504
41645,18.67230865,26.83629767,15.1817592,21.76829222,17.54134227
580,11.05097848,20.56898625,29.30958135,12.28675803,26.7836959
8730,19.91220122,19.04709807,15.19572264,21.57690088,24.26807719
25537,19.41178125,21.51034293,15.20064992,19.73813499,24.1390909
34738,21.29968286,21.05746577,15.2023199,20.04998673,22.39054474
26041,17.41848066,25.40767935,15.20363786,19.98071172,21.98949041
31077,18.39043437,31.41365678,15.20498567,20.94494342,14.04597975
31556,18.39043437,31.41365678,15.20498567,20.94494342,14.04597975
41611,18.55661307,25.26900595,15.21111221,19.81233016,21.15093861
39671,16.9670591,24.80898984,15.2130614,24.86702359,18.14386607
25838,20.43570276,24.68646299,15.21803438,19.95522998,19.70456989
31266,20.81405255,28.66844314,15.21871288,20.96585572,14.33293572
33272,21.21408262,25.20506868,15.2200608,20.22404689,18.13674101
41045,17.19753434,30.31812505,15.22074137,19.92445152,17.33914772
9410,22.25534336,23.83336923,15.22359829,19.6155926,19.07209652
27175,18.25922931,28.23850073,15.22422785,20.24978286,18.02825926
39491,19.80805355,23.85577939,15.22595617,21.54293327,19.56727761
458,18.96035434,15.21694601,29.29975677,15.94246514,20.58047775
490,13.99827874,20.67258376,29.27073806,16.01480743,20.04359201
9187,20.58674372,22.59311773,15.23434297,17.65403123,23.93176435
38902,23.23320865,21.89498814,15.23664433,20.54921532,19.08594355
10001,22.3097295,19.74906283,15.23686081,19.99493559,22.70941127
20267,22.18921289,20.62048889,15.2370407,22.35136349,19.60189404
20704,22.18921289,20.62048889,15.2370407,22.35136349,19.60189404
21166,18.30274714,26.62206471,15.24065927,18.84801154,20.98651734
31735,20.73354878,28.7086109,15.24352443,20.85755558,14.45676032
13228,20.10123835,22.78981858,15.25043309,24.4073495,17.45116049
4457,20.85079207,21.72999126,15.2505755,22.20108444,19.96755673
18672,19.27632228,24.60828981,15.25191438,21.64085789,19.22261564
19435,23.0204731,22.97783356,15.25450433,21.19656413,17.55062488
21329,17.4722271,22.45809175,15.25996887,21.60291861,23.20679367
21783,17.4722271,22.45809175,15.25996887,21.60291861,23.20679367
33451,21.60980425,22.32034172,15.26109966,18.12182749,22.68692688
33651,19.12831975,24.23135909,15.2667197,17.96232961,23.41127183
25944,21.78479674,17.44145765,15.2708252,19.12247086,26.38044955
7821,19.33395065,25.51707536,15.27467523,20.0276137,19.84668506
2494,18.18478944,27.49161819,15.27700727,17.18101456,21.86557055
15119,22.24185516,23.37175603,15.27822289,19.35470342,19.75346249
37219,20.99853417,21.16143896,15.27838896,20.52204423,22.03959368
2954,18.30722689,24.84334153,15.28056363,20.94488495,20.62398299
28029,20.21571335,20.80369101,15.2817436,23.85441472,19.84443732
